vehicle_id,priority_rank,mark,model,generation,restyling,body_type,year_from,year_to,origin_category,vehicle_type_category,ads_count,avg_price_inflation_adj,avg_age,score_origin,score_type,score_ads,score_price,score_age,priority_score,has_real_metrics,ready_for_3d_search,length_mm,width_mm,height_mm,wheelbase_mm,ground_clearance_mm,dimensions_source_url,model_3d_status,model_3d_source,model_file_path,format,scale_check_status,materials_editable,data_quality_note
toyota_sprinter_g4_r0_xetchbek 3 dv,1977,toyota,Sprinter,4,0,хэтчбек 3 дв.,1979,1983,локализованные,легковые,31164.0,176990.75281221923,45.0,0.6,1.0,0.11109803963509192,0.001496013651801447,0.587962962962963,0.46679520825283954,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_sprinter_g4_r0_kupe,1978,toyota,Sprinter,4,0,купе,1979,1983,локализованные,легковые,31164.0,176990.75281221923,45.0,0.6,1.0,0.11109803963509192,0.001496013651801447,0.587962962962963,0.46679520825283954,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_matrix_g2_r0_xetchbek 5 dv,1979,toyota,Matrix,2,0,хэтчбек 5 дв.,2008,2010,локализованные,легковые,1588.0,500987.5815617129,17.0,0.6,1.0,0.0056611374323105495,0.0042345955903949906,0.8472222222222222,0.46677269591885917,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
nissan_moco_g2_r0_xetchbek 5 dv,1980,nissan,Moco,2,0,хэтчбек 5 дв.,2006,2011,локализованные,легковые,2355.0,322245.3931889597,17.5,0.6,1.0,0.008395452552324524,0.0027237779363099373,0.8425925925925926,0.46676668908778685,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
hyundai_verna_g2_r1_sedan,1981,hyundai,Verna,2,1,седан,2009,2010,локализованные,легковые,1166.0,401815.4667581475,16.5,0.6,1.0,0.004156729374102079,0.0033963436745925776,0.8518518518518519,0.4667338190798996,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
nissan_maxima_g5_r0_sedan,1982,nissan,Maxima,5,0,седан,2000,2005,локализованные,легковые,8537.0,280278.96409511537,23.5,0.6,1.0,0.030433961120677054,0.0023690568571337932,0.787037037037037,0.466667552512443,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
kia_proceed_g1_r0_xetchbek 3 dv,1983,kia,ProCeed,1,0,хэтчбек 3 дв.,2006,2010,локализованные,легковые,2155.0,902824.028510441,18.236842105263158,0.6,1.0,0.007682462951277855,0.007631116599967092,0.8357699805068226,0.46664228127849683,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
honda_fit_g4_r1_xetchbek 5 dv,1984,honda,Fit,4,1,хэтчбек 5 дв.,2022,2025,нет,легковые,120841.0,609625.8092150843,2.5,0.2,1.0,0.43079188190040246,0.005152859788352211,0.9814814814814815,0.4666190475915016,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
kia_pride_g2_r1_sedan,1985,kia,Pride,2,1,седан,2009,2011,локализованные,легковые,322.0,496138.7408695653,16.0,0.6,1.0,0.0011479132576851367,0.004193610783247697,0.8564814814814815,0.4665641680800566,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
kia_pride_g2_r1_xetchbek 5 dv,1986,kia,Pride,2,1,хэтчбек 5 дв.,2009,2011,локализованные,легковые,322.0,496138.7408695653,16.0,0.6,1.0,0.0011479132576851367,0.004193610783247697,0.8564814814814815,0.4665641680800566,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
kia_borrego_g1_r0_dzhip suv 5 dv,1987,kia,Borrego,1,0,джип/suv 5 дв.,2008,2011,локализованные,легковые,89.0,1022746.8764044945,16.5,0.6,1.0,0.00031728037246576756,0.008644764006748597,0.8518518518518519,0.4665612198793139,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
renault_laguna_g2_r1_liftbek,1988,renault,Laguna,2,1,лифтбек,2005,2008,локализованные,легковые,4623.0,339358.42017737404,19.955357142857142,0.6,1.0,0.016480754628193747,0.002868425730567734,0.8198578042328042,0.46653623293991403,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
renault_laguna_g2_r1_universal,1989,renault,Laguna,2,1,универсал,2005,2008,локализованные,легковые,4623.0,339358.42017737404,19.97222222222222,0.6,1.0,0.016480754628193747,0.002868425730567734,0.819701646090535,0.4665206171256871,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_yaris_g1_r0_xetchbek 3 dv,1990,toyota,Yaris,1,0,хэтчбек 3 дв.,1999,2003,локализованные,легковые,9478.0,540992.2869128508,25.0,0.6,1.0,0.03378857719360163,0.004572735207243182,0.7731481481481481,0.4664478693943018,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_yaris_g1_r0_xetchbek 5 dv,1991,toyota,Yaris,1,0,хэтчбек 5 дв.,1999,2003,локализованные,легковые,9478.0,540992.2869128508,25.0,0.6,1.0,0.03378857719360163,0.004572735207243182,0.7731481481481481,0.4664478693943018,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_aygo_g1_r1_xetchbek 3 dv,1992,toyota,Aygo,1,1,хэтчбек 3 дв.,2008,2012,локализованные,легковые,190.0,477738.9237894738,16.0,0.6,1.0,0.0006773401209943353,0.004038086400729979,0.8564814814814815,0.4664231961385062,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_aygo_g1_r1_xetchbek 5 dv,1993,toyota,Aygo,1,1,хэтчбек 5 дв.,2008,2012,локализованные,легковые,190.0,477738.9237894738,16.0,0.6,1.0,0.0006773401209943353,0.004038086400729979,0.8564814814814815,0.4664231961385062,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_avalon_g3_r1_sedan,1994,toyota,Avalon,3,1,седан,2007,2010,локализованные,легковые,798.0,1120141.58877193,17.5,0.6,1.0,0.0028448285081762083,0.009467992435352126,0.8425925925925926,0.4663906652516061,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
hyundai_avante_g3_r1_sedan,1995,hyundai,Avante,3,1,седан,2003,2006,локализованные,легковые,5344.0,829329.7778143714,21.5,0.6,1.0,0.01905108213996699,0.007009906730958346,0.8055555555555556,0.4663698121001911,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_4runner_g4_r1_dzhip suv 5 dv,1996,toyota,4Runner,4,1,джип/suv 5 дв.,2005,2009,локализованные,легковые,1989.0,1344778.1961588738,19.0,0.6,1.0,0.007090681582409121,0.011366732488182889,0.8287037037037037,0.4663480506392001,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
renault_modus_g1_r1_xetchbek 5 dv,1997,renault,Modus,1,1,хэтчбек 5 дв.,2008,2012,локализованные,легковые,124.0,461439.0787096775,16.0,0.6,1.0,0.0004420535526489346,0.0039003120234013785,0.8564814814814815,0.4663437083398206,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_windom_g3_r0_sedan,1998,toyota,Windom,3,0,седан,2001,2004,локализованные,легковые,8002.0,389454.6027893027,23.5,0.6,1.0,0.028526713937877216,0.00329186351982951,0.787037037037037,0.46632916171614747,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
nissan_bluebird_g7_r1_universal,1999,nissan,Bluebird,7,1,универсал,1985,1990,локализованные,легковые,23880.0,169561.38801340034,38.5,0.6,1.0,0.08513095836497225,0.0014332169746494028,0.6481481481481481,0.4663125369522553,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
renault_scenic_g2_r0_xetchbek 5 dv,2000,renault,Scenic,2,0,хэтчбек 5 дв.,2003,2006,локализованные,легковые,5785.0,425239.71313396725,21.5,0.6,1.0,0.020623224210274894,0.0035943370262484474,0.8055555555555556,0.46625051216206154,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_crown majesta_g4_r0_sedan,2001,toyota,Crown Majesta,4,0,седан,2004,2006,локализованные,легковые,4925.0,615412.5094010154,21.0,0.6,1.0,0.017557368925774218,0.00520177184923383,0.8101851851851851,0.4661881265273471,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
kia_morning_g1_r1_xetchbek 5 dv,2002,kia,Morning,1,1,хэтчбек 5 дв.,2008,2009,локализованные,легковые,609.0,1068310.4331034485,17.5,0.6,1.0,0.0021710533351871064,0.009029889793057804,0.8425925925925926,0.4661565060620147,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
nissan_laurel_g7_r1_sedan,2003,nissan,Laurel,7,1,седан,1994,1997,локализованные,легковые,15255.0,249138.5471307768,30.5,0.6,1.0,0.05438328181983466,0.0021058426035006307,0.7222222222222222,0.466133919067706,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
renault_magnum_g4_r1_shassi,2004,renault,Magnum,4,1,шасси,2008,2013,локализованные,легковые,0.0,0.0,15.5,0.6,1.0,0.0,0.0,0.8611111111111112,0.46611111111111114,False,False,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
toyota_vista ardeo_g1_r0_universal,2005,toyota,Vista Ardeo,1,0,универсал,1998,2000,локализованные,легковые,11301.0,400540.8680718521,27.0,0.6,1.0,0.04028747740714202,0.0033855701341393694,0.7546296296296297,0.46604266783486936,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
skoda_roomster_g1_r0_universal,2006,skoda,Roomster,1,0,универсал,2006,2010,локализованные,легковые,1734.0,533418.7021914648,18.0,0.6,1.0,0.006181619841074618,0.004508719511754903,0.837962962962963,0.4660180091833282,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
nissan_pulsar_g5_r0_universal,2007,nissan,Pulsar,5,0,универсал,1996,1997,локализованные,легковые,14236.0,142343.3779039056,29.5,0.6,1.0,0.05075059980250188,0.001203156849746297,0.7314814814814814,0.46601627162623555,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
nissan_cima_g4_r2_sedan,2008,nissan,Cima,4,2,седан,2008,2010,локализованные,легковые,506.0,645015.3574703558,17.0,0.6,1.0,0.0018038636906480719,0.005451989807744485,0.8472222222222222,0.4659909866160459,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
nissan_micra_g3_r0_xetchbek 3 dv,2009,nissan,Micra,3,0,хэтчбек 3 дв.,2002,2005,локализованные,легковые,6133.0,387546.68569378776,22.075,0.6,1.0,0.021863826116096097,0.0032757368579782887,0.8002314814814815,0.46598046520586894,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
volkswagen_phaeton_g1_r1_sedan,2010,volkswagen,Phaeton,1,1,седан,2007,2010,локализованные,легковые,606.0,930575.0043564357,17.5,0.6,1.0,0.0021603584911714063,0.007865681615691202,0.8425925925925926,0.4659792011244058,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
renault_clio_g3_r0_xetchbek 3 dv,2011,renault,Clio,3,0,хэтчбек 3 дв.,2005,2009,локализованные,легковые,3002.0,341404.3014523651,19.0,0.6,1.0,0.010701973911710497,0.0028857185341109727,0.8287037037037037,0.46597872162841464,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
renault_clio_g3_r0_xetchbek 5 dv,2012,renault,Clio,3,0,хэтчбек 5 дв.,2005,2009,локализованные,легковые,3002.0,341404.3014523651,19.0,0.6,1.0,0.010701973911710497,0.0028857185341109727,0.8287037037037037,0.46597872162841464,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
